3423,2615.6,276.1,453.5,10.5431,0,0,3447,14138,13916
3424,2614.6,275.7,452.9,10.5425,0,0,3446,14134,13912
3425,2613.6,275.3,452.3,10.5418,0,0,3445,14131,13909
3426,2612.6,275,451.7,10.5411,0,0,3445,14128,13906
3427,2611.7,274.6,451.1,10.5405,0,0,3444,14125,13903
3428,2610.7,274.2,450.5,10.5399,0,0,3443,14121,13899
3429,2609.7,273.9,449.8,10.5392,0,0,3443,14118,13896
3430,2608.7,273.5,449.2,10.5385,0,0,3442,14115,13893
3431,2607.7,273.1,448.6,10.5379,0,0,3441,14111,13889
3432,2606.8,272.7,448,10.5373,0,0,3441,14108,13886
3433,2605.8,272.4,447.4,10.5366,0,0,3440,14105,13883
3434,2604.8,272,446.8,10.5359,0,0,3439,14102,13880
3435,2603.8,271.6,446.2,10.5353,0,0,3439,14098,13876
3436,2602.9,271.3,445.6,10.5347,0,0,3438,14096,13874
3437,2601.9,270.9,445,10.534,0,0,3437,14092,13870
3438,2600.9,270.5,444.4,10.5333,0,0,3437,14089,13867
3439,2599.9,270.2,443.8,10.5327,0,0,3436,14086,13864
3440,2598.9,269.8,443.2,10.532,0,0,3435,14082,13860
3441,2598,269.4,442.6,10.5314,0,0,3435,14079,13857
3442,2597,269,442,10.5307,0,0,3434,14076,13854
3443,2596,268.7,441.3,10.5301,0,0,3433,14073,13851
3444,2595,268.3,440.7,10.5294,0,0,3433,14069,13847
3445,2594.1,267.9,440.1,10.5288,0,0,3432,14066,13844
3446,2593.1,267.6,439.5,10.5281,0,0,3431,14063,13841
3447,2592.1,267.2,438.9,10.5275,0,0,3431,14060,13838
3448,2591.1,266.8,438.3,10.5268,0,0,3430,14056,13834
3449,2590.2,266.5,437.7,10.5262,0,0,3429,14053,13831
3450,2589.2,266.1,437.1,10.5255,0,0,3429,14050,13828
3451,2588.2,265.7,436.5,10.5249,0,0,3428,14047,13825
3452,2587.2,265.3,435.9,10.5242,0,0,3427,14043,13821
3453,2586.2,265,435.3,10.5235,0,0,3427,14040,13818
3454,2585.3,264.6,434.7,10.5229,0,0,3426,14037,13815
3455,2584.3,264.2,434.1,10.5223,0,0,3425,14034,13812
3456,2583.3,263.9,433.5,10.5216,0,0,3425,14030,13808
3457,2582.3,263.5,432.8,10.5209,0,0,3424,14027,13805
3458,2581.4,263.1,432.2,10.5203,0,0,3423,14024,13802
3459,2580.4,262.8,431.6,10.5197,0,0,3423,14021,13799
3460,2579.4,262.4,431,10.519,0,0,3422,14018,13796
3461,2578.4,262,430.4,10.5183,0,0,3421,14014,13792
3462,2577.5,261.6,429.8,10.5177,0,0,3421,14011,13789
3463,2576.5,261.3,429.2,10.5171,0,0,3420,14008,13786
3464,2575.5,260.9,428.6,10.5164,0,0,3419,14005,13783
3465,2574.5,260.5,428,10.5157,0,0,3419,14001,13779
3466,2573.5,260.2,427.4,10.5151,0,0,3418,13998,13776
3467,2572.6,259.8,426.8,10.5145,0,0,3417,13995,13773
3468,2571.6,259.4,426.2,10.5138,0,0,3417,13992,13770
3469,2570.6,259,425.6,10.5131,0,0,3416,13988,13766
3470,2569.6,258.7,425,10.5125,0,0,3415,13985,13763
3471,2568.7,258.3,424.3,10.5119,0,0,3415,13982,13760
3472,2567.7,257.9,423.7,10.5112,0,0,3414,13979,13757
3473,2566.7,257.6,423.1,10.5105,0,0,3413,13975,13753
3474,2565.7,257.2,422.5,10.5099,0,0,3413,13972,13750
3475,2564.7,256.8,421.9,10.5092,0,0,3412,13969,13747
3476,2563.8,256.5,421.3,10.5086,0,0,3411,13966,13744
3477,2562.8,256.1,420.7,10.5079,0,0,3411,13962,13740
3478,2561.8,255.7,420.1,10.5073,0,0,3410,13959,13737
3479,2560.8,255.3,419.5,10.5066,0,0,3409,13956,13734
3480,2559.9,255,418.9,10.506,0,0,3409,13953,13731
3481,2558.9,254.6,418.3,10.5053,0,0,3408,13949,13727
3482,2557.9,254.2,417.7,10.5047,0,0,3407,13946,13724
3483,2556.9,253.9,417.1,10.504,0,0,3407,13943,13721
3484,2556,253.5,416.5,10.5034,0,0,3406,13940,13718
3485,2555,253.1,415.8,10.5027,0,0,3405,13937,13715
3486,2554,252.8,415.2,10.5021,0,0,3405,13933,13711
3487,2553,252.4,414.6,10.5014,0,0,3404,13930,13708
3488,2552,252,414,10.5007,0,0,3403,13927,13705
3489,2551.1,251.6,413.4,10.5001,0,0,3403,13924,13702
3490,2550.1,251.3,412.8,10.4995,0,0,3402,13920,13698
3491,2549.1,250.9,412.2,10.4988,0,0,3401,13917,13695
3492,2548.1,250.5,411.6,10.4981,0,0,3401,13914,13692
3493,2547.2,250.2,411,10.4975,0,0,3400,13911,13689
3494,2546.2,249.8,410.4,10.4969,0,0,3399,13907,13685
3495,2545.2,249.4,409.8,10.4962,0,0,3399,13904,13682
3496,2544.2,249.1,409.2,10.4955,0,0,3398,13901,13679
