time,Gphi,Gpsi,Ggamma,mass,Px,Py,Pz,Vx,Vy,Vz,Ma,H,semi_major_axis,time_to_go 
151.877000,36.387617,-3.713842,0.000000,119884.477017,102327.721054,80916.494194,-66189.556925,2203.591022,1156.874678,-428.348356,0.000000,82082.810277,3404969.709337,324.336906,
151.878000,36.387617,-3.713842,0.000000,119884.167938,102329.924648,80917.651066,-66189.985273,2203.597638,1156.870113,-428.347712,0.000000,82084.006426,3404970.901575,324.336906,
151.879000,36.387617,-3.713842,0.000000,119883.858859,102332.128249,80918.807934,-66190.413621,2203.604254,1156.865548,-428.347067,0.000000,82085.202571,3404972.093819,324.336906,
151.880000,36.387617,-3.713842,0.000000,119883.549780,102334.331857,80919.964797,-66190.841967,2203.610870,1156.860983,-428.346423,0.000000,82086.398712,3404973.286068,324.336906,
151.881000,36.385658,-3.714454,0.000000,119883.240701,102336.535471,80921.121656,-66191.270313,2203.617486,1156.856418,-428.345779,0.000000,82087.594850,3404974.478326,324.327130,
151.882000,36.385658,-3.714454,0.000000,119882.931622,102338.739092,80922.278510,-66191.698659,2203.624102,1156.851853,-428.345134,0.000000,82088.790984,3404975.670589,324.327130,
151.883000,36.385658,-3.714454,0.000000,119882.622543,102340.942719,80923.435360,-66192.127004,2203.630719,1156.847288,-428.344490,0.000000,82089.987114,3404976.862857,324.327130,
151.884000,36.385658,-3.714454,0.000000,119882.313464,102343.146353,80924.592205,-66192.555348,2203.637335,1156.842723,-428.343845,0.000000,82091.183240,3404978.055130,324.327130,
151.885000,36.385658,-3.714454,0.000000,119882.004385,102345.349994,80925.749045,-66192.983691,2203.643951,1156.838158,-428.343201,0.000000,82092.379363,3404979.247408,324.327130,
151.886000,36.385658,-3.714454,0.000000,119881.695306,102347.553641,80926.905881,-66193.412034,2203.650568,1156.833592,-428.342557,0.000000,82093.575482,3404980.439692,324.327130,
151.887000,36.385658,-3.714454,0.000000,119881.386227,102349.757295,80928.062712,-66193.840376,2203.657184,1156.829027,-428.341912,0.000000,82094.771598,3404981.631981,324.327130,
151.888000,36.385658,-3.714454,0.000000,119881.077148,102351.960955,80929.219539,-66194.268718,2203.663800,1156.824462,-428.341268,0.000000,82095.967709,3404982.824275,324.327130,
151.889000,36.385658,-3.714454,0.000000,119880.768069,102354.164622,80930.376361,-66194.697059,2203.670417,1156.819897,-428.340623,0.000000,82097.163818,3404984.016574,324.327130,
151.890000,36.385658,-3.714454,0.000000,119880.458990,102356.368296,80931.533179,-66195.125399,2203.677033,1156.815332,-428.339979,0.000000,82098.359922,3404985.208879,324.327130,
151.891000,36.383698,-3.715066,0.000000,119880.149911,102358.571976,80932.689992,-66195.553739,2203.683650,1156.810767,-428.339334,0.000000,82099.556022,3404986.401192,324.317354,
151.892000,36.383698,-3.715066,0.000000,119879.840832,102360.775663,80933.846800,-66195.982078,2203.690266,1156.806202,-428.338690,0.000000,82100.752119,3404987.593510,324.317354,
151.893000,36.383698,-3.715066,0.000000,119879.531753,102362.979357,80935.003604,-66196.410416,2203.696883,1156.801637,-428.338045,0.000000,82101.948213,3404988.785833,324.317354,
151.894000,36.383698,-3.715066,0.000000,119879.222674,102365.183057,80936.160404,-66196.838754,2203.703499,1156.797071,-428.337401,0.000000,82103.144302,3404989.978162,324.317354,
151.895000,36.383698,-3.715066,0.000000,119878.913595,102367.386764,80937.317198,-66197.267091,2203.710116,1156.792506,-428.336756,0.000000,82104.340388,3404991.170495,324.317354,
151.896000,36.383698,-3.715066,0.000000,119878.604516,102369.590477,80938.473989,-66197.695428,2203.716733,1156.787941,-428.336112,0.000000,82105.536470,3404992.362834,324.317354,
151.897000,36.383698,-3.715066,0.000000,119878.295437,102371.794197,80939.630774,-66198.123763,2203.723349,1156.783376,-428.335467,0.000000,82106.732549,3404993.555179,324.317354,
151.898000,36.383698,-3.715066,0.000000,119877.986358,102373.997924,80940.787555,-66198.552099,2203.729966,1156.778811,-428.334823,0.000000,82107.928623,3404994.747528,324.317354,
151.899000,36.383698,-3.715066,0.000000,119877.677279,102376.201657,80941.944332,-66198.980433,2203.736582,1156.774246,-428.334178,0.000000,82109.124695,3404995.939883,324.317354,
151.900000,36.383698,-3.715066,0.000000,119877.368200,102378.405397,80943.101104,-66199.408767,2203.743199,1156.769681,-428.333534,0.000000,82110.320762,3404997.132243,324.317354,
151.901000,36.381739,-3.715679,0.000000,119877.059121,102380.609144,80944.257871,-66199.837100,2203.749816,1156.765115,-428.332889,0.000000,82111.516826,3404998.324611,324.307578,
151.902000,36.381739,-3.715679,0.000000,119876.750042,102382.812897,80945.414634,-66200.265433,2203.756433,1156.760550,-428.332245,0.000000,82112.712886,3404999.516984,324.307578,
151.903000,36.381739,-3.715679,0.000000,119876.440963,102385.016657,80946.571392,-66200.693765,2203.763050,1156.755985,-428.331600,0.000000,82113.908942,3405000.709363,324.307578,
151.904000,36.381739,-3.715679,0.000000,119876.131884,102387.220423,80947.728146,-66201.122096,2203.769667,1156.751420,-428.330955,0.000000,82115.104994,3405001.901747,324.307578,
151.905000,36.381739,-3.715679,0.000000,119875.822805,102389.424196,80948.884895,-66201.550427,2203.776284,1156.746854,-428.330311,0.000000,82116.301043,3405003.094136,324.307578,
151.906000,36.381739,-3.715679,0.000000,119875.513726,102391.627976,80950.041640,-66201.978756,2203.782901,1156.742289,-428.329666,0.000000,82117.497089,3405004.286531,324.307578,
151.907000,36.381739,-3.715679,0.000000,119875.204647,102393.831762,80951.198380,-66202.407086,2203.789517,1156.737724,-428.329021,0.000000,82118.693130,3405005.478930,324.307578,
151.908000,36.381739,-3.715679,0.000000,119874.895568,102396.035555,80952.355115,-66202.835415,2203.796134,1156.733159,-428.328377,0.000000,82119.889168,3405006.671335,324.307578,
151.909000,36.381739,-3.715679,0.000000,119874.586489,102398.239354,80953.511846,-66203.263743,2203.802751,1156.728594,-428.327732,0.000000,82121.085202,3405007.863745,324.307578,
151.910000,36.381739,-3.715679,0.000000,119874.277410,102400.443160,80954.668572,-66203.692070,2203.809368,1156.724028,-428.327087,0.000000,82122.281232,3405009.056160,324.307578,
151.911000,36.379780,-3.716291,0.000000,119873.968331,102402.646973,80955.825294,-66204.120397,2203.815986,1156.719463,-428.326443,0.000000,82123.477259,3405010.248584,324.297802,
151.912000,36.379780,-3.716291,0.000000,119873.659252,102404.850792,80956.982011,-66204.548723,2203.822603,1156.714898,-428.325798,0.000000,82124.673282,3405011.441013,324.297802,
151.913000,36.379780,-3.716291,0.000000,119873.350173,102407.054618,80958.138724,-66204.977048,2203.829220,1156.710332,-428.325153,0.000000,82125.869301,3405012.633447,324.297802,
151.914000,36.379780,-3.716291,0.000000,119873.041094,102409.258450,80959.295432,-66205.405373,2203.835837,1156.705767,-428.324509,0.000000,82127.065317,3405013.825886,324.297802,
151.915000,36.379780,-3.716291,0.000000,119872.732015,102411.462290,80960.452135,-66205.833697,2203.842454,1156.701202,-428.323864,0.000000,82128.261329,3405015.018331,324.297802,
151.916000,36.379780,-3.716291,0.000000,119872.422936,102413.666135,80961.608834,-66206.262021,2203.849072,1156.696636,-428.323219,0.000000,82129.457337,3405016.210780,324.297802,
151.917000,36.379780,-3.716291,0.000000,119872.113857,102415.869988,80962.765529,-66206.690344,2203.855689,1156.692071,-428.322574,0.000000,82130.653342,3405017.403235,324.297802,
151.918000,36.379780,-3.716291,0.000000,119871.804778,102418.073847,80963.922218,-66207.118666,2203.862306,1156.687506,-428.321930,0.000000,82131.849343,3405018.595696,324.297802,
151.919000,36.379780,-3.716291,0.000000,119871.495699,102420.277712,80965.078904,-66207.546988,2203.868923,1156.682941,-428.321285,0.000000,82133.045340,3405019.788161,324.297802,
151.920000,36.379780,-3.716291,0.000000,119871.186620,102422.481585,80966.235584,-66207.975309,2203.875541,1156.678375,-428.320640,0.000000,82134.241333,3405020.980632,324.297802,
151.921000,36.377820,-3.716903,0.000000,119870.877541,102424.685463,80967.392260,-66208.403629,2203.882158,1156.673810,-428.319995,0.000000,82135.437323,3405022.173111,324.288026,
151.922000,36.377820,-3.716903,0.000000,119870.568462,102426.889349,80968.548932,-66208.831949,2203.888776,1156.669245,-428.319350,0.000000,82136.633309,3405023.365595,324.288026,
151.923000,36.377820,-3.716903,0.000000,119870.259383,102429.093241,80969.705599,-66209.260268,2203.895393,1156.664679,-428.318706,0.000000,82137.829292,3405024.558084,324.288026,
151.924000,36.377820,-3.716903,0.000000,119869.950304,102431.297140,80970.862261,-66209.688586,2203.902011,1156.660114,-428.318061,0.000000,82139.025270,3405025.750579,324.288026,
151.925000,36.377820,-3.716903,0.000000,119869.641225,102433.501045,80972.018919,-66210.116904,2203.908628,1156.655548,-428.317416,0.000000,82140.221245,3405026.943079,324.288026,
151.926000,36.377820,-3.716903,0.000000,119869.332146,102435.704957,80973.175572,-66210.545221,2203.915246,1156.650983,-428.316771,0.000000,82141.417217,3405028.135584,324.288026,
151.927000,36.377820,-3.716903,0.000000,119869.023067,102437.908876,80974.332221,-66210.973537,2203.921863,1156.646418,-428.316126,0.000000,82142.613184,3405029.328094,324.288026,
151.928000,36.377820,-3.716903,0.000000,119868.713988,102440.112801,80975.488865,-66211.401853,2203.928481,1156.641852,-428.315481,0.000000,82143.809148,3405030.520610,324.288026,
151.929000,36.377820,-3.716903,0.000000,119868.404909,102442.316732,80976.645505,-66211.830168,2203.935099,1156.637287,-428.314836,0.000000,82145.005108,3405031.713131,324.288026,
151.930000,36.377820,-3.716903,0.000000,119868.095830,102444.520671,80977.802140,-66212.258483,2203.941716,1156.632722,-428.314192,0.000000,82146.201065,3405032.905657,324.288026,
151.931000,36.375861,-3.717515,0.000000,119867.786751,102446.724616,80978.958770,-66212.686797,2203.948334,1156.628156,-428.313547,0.000000,82147.397018,3405034.098191,324.278250,
151.932000,36.375861,-3.717515,0.000000,119867.477672,102448.928568,80980.115396,-66213.115110,2203.954952,1156.623591,-428.312902,0.000000,82148.592967,3405035.290731,324.278250,
151.933000,36.375861,-3.717515,0.000000,119867.168593,102451.132526,80981.272017,-66213.543422,2203.961570,1156.619025,-428.312257,0.000000,82149.788912,3405036.483276,324.278250,
151.934000,36.375861,-3.717515,0.000000,119866.859514,102453.336491,80982.428634,-66213.971734,2203.968187,1156.614460,-428.311612,0.000000,82150.984854,3405037.675826,324.278250,
151.935000,36.375861,-3.717515,0.000000,119866.550435,102455.540462,80983.585246,-66214.400046,2203.974805,1156.609894,-428.310967,0.000000,82152.180792,3405038.868381,324.278250,
151.936000,36.375861,-3.717515,0.000000,119866.241356,102457.744440,80984.741854,-66214.828356,2203.981423,1156.605329,-428.310322,0.000000,82153.376726,3405040.060942,324.278250,
151.937000,36.375861,-3.717515,0.000000,119865.932277,102459.948425,80985.898457,-66215.256666,2203.988041,1156.600763,-428.309677,0.000000,82154.572657,3405041.253507,324.278250,
151.938000,36.375861,-3.717515,0.000000,119865.623198,102462.152416,80987.055056,-66215.684976,2203.994659,1156.596198,-428.309032,0.000000,82155.768584,3405042.446078,324.278250,
151.939000,36.375861,-3.717515,0.000000,119865.314119,102464.356414,80988.211649,-66216.113284,2204.001277,1156.591633,-428.308387,0.000000,82156.964507,3405043.638655,324.278250,
151.940000,36.375861,-3.717515,0.000000,119865.005040,102466.560419,80989.368239,-66216.541592,2204.007895,1156.587067,-428.307742,0.000000,82158.160427,3405044.831236,324.278250,
151.941000,36.373902,-3.718127,0.000000,119864.695961,102468.764430,80990.524824,-66216.969900,2204.014513,1156.582502,-428.307097,0.000000,82159.356342,3405046.023826,324.268474,
151.942000,36.373902,-3.718127,0.000000,119864.386882,102470.968448,80991.681404,-66217.398207,2204.021131,1156.577936,-428.306452,0.000000,82160.552255,3405047.216421,324.268474,
151.943000,36.373902,-3.718127,0.000000,119864.077803,102473.172472,80992.837979,-66217.826513,2204.027749,1156.573371,-428.305807,0.000000,82161.748163,3405048.409021,324.268474,
151.944000,36.373902,-3.718127,0.000000,119863.768724,102475.376503,80993.994551,-66218.254818,2204.034367,1156.568805,-428.305162,0.000000,82162.944068,3405049.601627,324.268474,
151.945000,36.373902,-3.718127,0.000000,119863.459645,102477.580541,80995.151117,-66218.683123,2204.040985,1156.564240,-428.304517,0.000000,82164.139969,3405050.794237,324.268474,
151.946000,36.373902,-3.718127,0.000000,119863.150566,102479.784585,80996.307679,-66219.111427,2204.047604,1156.559674,-428.303872,0.000000,82165.335866,3405051.986853,324.268474,
151.947000,36.373902,-3.718127,0.000000,119862.841487,102481.988636,80997.464236,-66219.539731,2204.054222,1156.555109,-428.303226,0.000000,82166.531760,3405053.179474,324.268474,
151.948000,36.373902,-3.718127,0.000000,119862.532408,102484.192694,80998.620789,-66219.968034,2204.060840,1156.550543,-428.302581,0.000000,82167.727650,3405054.372101,324.268474,
151.949000,36.373902,-3.718127,0.000000,119862.223329,102486.396758,80999.777337,-66220.396336,2204.067458,1156.545978,-428.301936,0.000000,82168.923536,3405055.564732,324.268474,
151.950000,36.373902,-3.718127,0.000000,119861.914250,102488.600829,81000.933881,-66220.824638,2204.074076,1156.541412,-428.301291,0.000000,82170.119419,3405056.757369,324.268474,
151.951000,36.371942,-3.718739,0.000000,119861.605171,102490.804906,81002.090420,-66221.252939,2204.080695,1156.536847,-428.300646,0.000000,82171.315298,3405057.950014,324.258698,
151.952000,36.371942,-3.718739,0.000000,119861.296092,102493.008990,81003.246955,-66221.681239,2204.087313,1156.532281,-428.300001,0.000000,82172.511173,3405059.142665,324.258698,
151.953000,36.371942,-3.718739,0.000000,119860.987013,102495.213081,81004.403485,-66222.109539,2204.093932,1156.527715,-428.299356,0.000000,82173.707044,3405060.335320,324.258698,
151.954000,36.371942,-3.718739,0.000000,119860.677934,102497.417178,81005.560010,-66222.537838,2204.100550,1156.523150,-428.298710,0.000000,82174.902912,3405061.527981,324.258698,
151.955000,36.371942,-3.718739,0.000000,119860.368855,102499.621282,81006.716531,-66222.966136,2204.107169,1156.518584,-428.298065,0.000000,82176.098776,3405062.720647,324.258698,
151.956000,36.371942,-3.718739,0.000000,119860.059776,102501.825392,81007.873047,-66223.394434,2204.113787,1156.514019,-428.297420,0.000000,82177.294637,3405063.913319,324.258698,
151.957000,36.371942,-3.718739,0.000000,119859.750697,102504.029509,81009.029559,-66223.822731,2204.120406,1156.509453,-428.296775,0.000000,82178.490493,3405065.105995,324.258698,
151.958000,36.371942,-3.718739,0.000000,119859.441618,102506.233633,81010.186066,-66224.251027,2204.127024,1156.504887,-428.296130,0.000000,82179.686347,3405066.298677,324.258698,
151.959000,36.371942,-3.718739,0.000000,119859.132539,102508.437764,81011.342569,-66224.679323,2204.133643,1156.500322,-428.295485,0.000000,82180.882196,3405067.491364,324.258698,
151.960000,36.371942,-3.718739,0.000000,119858.823460,102510.641900,81012.499067,-66225.107618,2204.140261,1156.495756,-428.294839,0.000000,82182.078041,3405068.684056,324.258698,
151.961000,36.369983,-3.719351,0.000000,119858.514381,102512.846044,81013.655561,-66225.535913,2204.146880,1156.491191,-428.294194,0.000000,82183.273883,3405069.876757,324.248922,
151.962000,36.369983,-3.719351,0.000000,119858.205302,102515.050194,81014.812049,-66225.964207,2204.153499,1156.486625,-428.293549,0.000000,82184.469722,3405071.069463,324.248922,
151.963000,36.369983,-3.719351,0.000000,119857.896223,102517.254351,81015.968534,-66226.392500,2204.160117,1156.482059,-428.292904,0.000000,82185.665556,3405072.262174,324.248922,
151.964000,36.369983,-3.719351,0.000000,119857.587144,102519.458514,81017.125014,-66226.820792,2204.166736,1156.477494,-428.292258,0.000000,82186.861387,3405073.454890,324.248922,
151.965000,36.369983,-3.719351,0.000000,119857.278065,102521.662685,81018.281489,-66227.249084,2204.173355,1156.472928,-428.291613,0.000000,82188.057214,3405074.647611,324.248922,
151.966000,36.369983,-3.719351,0.000000,119856.968986,102523.866861,81019.437959,-66227.677376,2204.179974,1156.468362,-428.290968,0.000000,82189.253038,3405075.840338,324.248922,
151.967000,36.369983,-3.719351,0.000000,119856.659907,102526.071044,81020.594425,-66228.105666,2204.186592,1156.463797,-428.290322,0.000000,82190.448857,3405077.033070,324.248922,
151.968000,36.369983,-3.719351,0.000000,119856.350828,102528.275234,81021.750887,-66228.533956,2204.193211,1156.459231,-428.289677,0.000000,82191.644674,3405078.225807,324.248922,
151.969000,36.369983,-3.719351,0.000000,119856.041749,102530.479431,81022.907344,-66228.962246,2204.199830,1156.454665,-428.289032,0.000000,82192.840486,3405079.418550,324.248922,
151.970000,36.369983,-3.719351,0.000000,119855.732670,102532.683634,81024.063796,-66229.390534,2204.206449,1156.450100,-428.288386,0.000000,82194.036295,3405080.611297,324.248922,
151.971000,36.368023,-3.719964,0.000000,119855.423591,102534.887844,81025.220244,-66229.818822,2204.213068,1156.445534,-428.287741,0.000000,82195.232100,3405081.804053,324.239146,
151.972000,36.368023,-3.719964,0.000000,119855.114512,102537.092060,81026.376687,-66230.247110,2204.219687,1156.440968,-428.287096,0.000000,82196.427901,3405082.996814,324.239146,
151.973000,36.368023,-3.719964,0.000000,119854.805433,102539.296283,81027.533126,-66230.675397,2204.226306,1156.436403,-428.286450,0.000000,82197.623698,3405084.189581,324.239146,
151.974000,36.368023,-3.719964,0.000000,119854.496354,102541.500513,81028.689560,-66231.103683,2204.232925,1156.431837,-428.285805,0.000000,82198.819492,3405085.382353,324.239146,
151.975000,36.368023,-3.719964,0.000000,119854.187275,102543.704749,81029.845990,-66231.531968,2204.239544,1156.427271,-428.285159,0.000000,82200.015283,3405086.575130,324.239146,
151.976000,36.368023,-3.719964,0.000000,119853.878196,102545.908992,81031.002415,-66231.960253,2204.246163,1156.422705,-428.284514,0.000000,82201.211069,3405087.767912,324.239146,
151.977000,36.368023,-3.719964,0.000000,119853.569117,102548.113241,81032.158835,-66232.388537,2204.252782,1156.418140,-428.283869,0.000000,82202.406852,3405088.960699,324.239146,
151.978000,36.368023,-3.719964,0.000000,119853.260038,102550.317497,81033.315251,-66232.816821,2204.259402,1156.413574,-428.283223,0.000000,82203.602631,3405090.153492,324.239146,
151.979000,36.368023,-3.719964,0.000000,119852.950959,102552.521760,81034.471662,-66233.245104,2204.266021,1156.409008,-428.282578,0.000000,82204.798406,3405091.346289,324.239146,
151.980000,36.368023,-3.719964,0.000000,119852.641880,102554.726029,81035.628069,-66233.673386,2204.272640,1156.404443,-428.281932,0.000000,82205.994178,3405092.539092,324.239146,
151.981000,36.366064,-3.720576,0.000000,119852.332801,102556.930305,81036.784471,-66234.101668,2204.279259,1156.399877,-428.281287,0.000000,82207.189946,3405093.731904,324.229370,
151.982000,36.366064,-3.720576,0.000000,119852.023722,102559.134588,81037.940869,-66234.529949,2204.285879,1156.395311,-428.280641,0.000000,82208.385711,3405094.924721,324.229370,
151.983000,36.366064,-3.720576,0.000000,119851.714643,102561.338877,81039.097262,-66234.958229,2204.292498,1156.390745,-428.279996,0.000000,82209.581471,3405096.117542,324.229370,
151.984000,36.366064,-3.720576,0.000000,119851.405564,102563.543173,81040.253650,-66235.386509,2204.299117,1156.386179,-428.279350,0.000000,82210.777228,3405097.310370,324.229370,
151.985000,36.366064,-3.720576,0.000000,119851.096485,102565.747475,81041.410034,-66235.814788,2204.305737,1156.381614,-428.278705,0.000000,82211.972981,3405098.503202,324.229370,
151.986000,36.366064,-3.720576,0.000000,119850.787406,102567.951784,81042.566413,-66236.243066,2204.312356,1156.377048,-428.278059,0.000000,82213.168731,3405099.696039,324.229370,
151.987000,36.366064,-3.720576,0.000000,119850.478327,102570.156100,81043.722788,-66236.671344,2204.318976,1156.372482,-428.277414,0.000000,82214.364477,3405100.888882,324.229370,
151.988000,36.366064,-3.720576,0.000000,119850.169248,102572.360422,81044.879158,-66237.099621,2204.325595,1156.367916,-428.276768,0.000000,82215.560219,3405102.081730,324.229370,
151.989000,36.366064,-3.720576,0.000000,119849.860169,102574.564751,81046.035524,-66237.527897,2204.332214,1156.363350,-428.276123,0.000000,82216.755957,3405103.274583,324.229370,
151.990000,36.366064,-3.720576,0.000000,119849.551090,102576.769087,81047.191885,-66237.956173,2204.338834,1156.358785,-428.275477,0.000000,82217.951692,3405104.467442,324.229370,
151.991000,36.364105,-3.721188,0.000000,119849.242011,102578.973429,81048.348242,-66238.384448,2204.345454,1156.354219,-428.274832,0.000000,82219.147423,3405105.660309,324.219594,
151.992000,36.364105,-3.721188,0.000000,119848.932932,102581.177778,81049.504594,-66238.812723,2204.352073,1156.349653,-428.274186,0.000000,82220.343151,3405106.853181,324.219594,
151.993000,36.364105,-3.721188,0.000000,119848.623853,102583.382133,81050.660941,-66239.240997,2204.358693,1156.345087,-428.273541,0.000000,82221.538874,3405108.046058,324.219594,
151.994000,36.364105,-3.721188,0.000000,119848.314774,102585.586495,81051.817284,-66239.669270,2204.365313,1156.340521,-428.272895,0.000000,82222.734594,3405109.238941,324.219594,
151.995000,36.364105,-3.721188,0.000000,119848.005695,102587.790864,81052.973622,-66240.097542,2204.371932,1156.335955,-428.272249,0.000000,82223.930311,3405110.431828,324.219594,
151.996000,36.364105,-3.721188,0.000000,119847.696616,102589.995239,81054.129956,-66240.525814,2204.378552,1156.331389,-428.271604,0.000000,82225.126023,3405111.624721,324.219594,
151.997000,36.364105,-3.721188,0.000000,119847.387537,102592.199621,81055.286285,-66240.954086,2204.385172,1156.326824,-428.270958,0.000000,82226.321732,3405112.817620,324.219594,
151.998000,36.364105,-3.721188,0.000000,119847.078458,102594.404009,81056.442609,-66241.382356,2204.391791,1156.322258,-428.270312,0.000000,82227.517437,3405114.010523,324.219594,
151.999000,36.364105,-3.721188,0.000000,119846.769379,102596.608404,81057.598929,-66241.810626,2204.398411,1156.317692,-428.269667,0.000000,82228.713139,3405115.203432,324.219594,
152.000000,36.364105,-3.721188,0.000000,119846.460300,102598.812806,81058.755245,-66242.238896,2204.405031,1156.313126,-428.269021,0.000000,82229.908837,3405116.396346,324.219594,
152.001000,36.362145,-3.721800,0.000000,119846.151221,102601.017215,81059.911556,-66242.667164,2204.411651,1156.308560,-428.268375,0.000000,82231.104531,3405117.589268,324.209818,
152.002000,36.362145,-3.721800,0.000000,119845.842142,102603.221629,81061.067862,-66243.095432,2204.418271,1156.303994,-428.267730,0.000000,82232.300221,3405118.782195,324.209818,
152.003000,36.362145,-3.721800,0.000000,119845.533063,102605.426051,81062.224164,-66243.523700,2204.424891,1156.299428,-428.267084,0.000000,82233.495908,3405119.975128,324.209818,
152.004000,36.362145,-3.721800,0.000000,119845.223984,102607.630479,81063.380461,-66243.951966,2204.431511,1156.294862,-428.266438,0.000000,82234.691591,3405121.168066,324.209818,
152.005000,36.362145,-3.721800,0.000000,119844.914905,102609.834914,81064.536753,-66244.380233,2204.438131,1156.290296,-428.265793,0.000000,82235.887270,3405122.361009,324.209818,
152.006000,36.362145,-3.721800,0.000000,119844.605826,102612.039356,81065.693041,-66244.808498,2204.444751,1156.285730,-428.265147,0.000000,82237.082946,3405123.553958,324.209818,
152.007000,36.362145,-3.721800,0.000000,119844.296747,102614.243804,81066.849325,-66245.236763,2204.451371,1156.281164,-428.264501,0.000000,82238.278618,3405124.746911,324.209818,
152.008000,36.362145,-3.721800,0.000000,119843.987668,102616.448258,81068.005604,-66245.665027,2204.457991,1156.276599,-428.263855,0.000000,82239.474286,3405125.939870,324.209818,
152.009000,36.362145,-3.721800,0.000000,119843.678589,102618.652720,81069.161878,-66246.093291,2204.464611,1156.272033,-428.263210,0.000000,82240.669951,3405127.132834,324.209818,
152.010000,36.362145,-3.721800,0.000000,119843.369510,102620.857187,81070.318148,-66246.521553,2204.471231,1156.267467,-428.262564,0.000000,82241.865611,3405128.325803,324.209818,
152.011000,36.360186,-3.722412,0.000000,119843.060431,102623.061662,81071.474413,-66246.949816,2204.477851,1156.262901,-428.261918,0.000000,82243.061269,3405129.518781,324.200042,
152.012000,36.360186,-3.722412,0.000000,119842.751352,102625.266143,81072.630673,-66247.378077,2204.484472,1156.258335,-428.261272,0.000000,82244.256922,3405130.711764,324.200042,
152.013000,36.360186,-3.722412,0.000000,119842.442273,102627.470631,81073.786930,-66247.806338,2204.491092,1156.253769,-428.260626,0.000000,82245.452572,3405131.904752,324.200042,
152.014000,36.360186,-3.722412,0.000000,119842.133194,102629.675125,81074.943181,-66248.234599,2204.497712,1156.249203,-428.259980,0.000000,82246.648218,3405133.097746,324.200042,
152.015000,36.360186,-3.722412,0.000000,119841.824115,102631.879626,81076.099428,-66248.662858,2204.504333,1156.244637,-428.259335,0.000000,82247.843860,3405134.290744,324.200042,
152.016000,36.360186,-3.722412,0.000000,119841.515036,102634.084134,81077.255670,-66249.091117,2204.510953,1156.240071,-428.258689,0.000000,82249.039499,3405135.483748,324.200042,
152.017000,36.360186,-3.722412,0.000000,119841.205957,102636.288648,81078.411908,-66249.519376,2204.517573,1156.235505,-428.258043,0.000000,82250.235134,3405136.676757,324.200042,
152.018000,36.360186,-3.722412,0.000000,119840.896878,102638.493169,81079.568141,-66249.947633,2204.524194,1156.230939,-428.257397,0.000000,82251.430765,3405137.869771,324.200042,
152.019000,36.360186,-3.722412,0.000000,119840.587799,102640.697697,81080.724370,-66250.375890,2204.530814,1156.226373,-428.256751,0.000000,82252.626393,3405139.062791,324.200042,
152.020000,36.360186,-3.722412,0.000000,119840.278720,102642.902231,81081.880594,-66250.804147,2204.537435,1156.221807,-428.256105,0.000000,82253.822017,3405140.255816,324.200042,
152.021000,36.358227,-3.723024,0.000000,119839.969641,102645.106772,81083.036814,-66251.232403,2204.544055,1156.217241,-428.255459,0.000000,82255.017637,3405141.448849,324.190266,
152.022000,36.358227,-3.723024,0.000000,119839.660562,102647.311319,81084.193029,-66251.660658,2204.550676,1156.212674,-428.254814,0.000000,82256.213254,3405142.641887,324.190266,
152.023000,36.358227,-3.723024,0.000000,119839.351483,102649.515873,81085.349239,-66252.088912,2204.557296,1156.208108,-428.254168,0.000000,82257.408866,3405143.834931,324.190266,
152.024000,36.358227,-3.723024,0.000000,119839.042404,102651.720434,81086.505445,-66252.517166,2204.563917,1156.203542,-428.253522,0.000000,82258.604475,3405145.027980,324.190266,
152.025000,36.358227,-3.723024,0.000000,119838.733325,102653.925001,81087.661646,-66252.945419,2204.570538,1156.198976,-428.252876,0.000000,82259.800081,3405146.221034,324.190266,
152.026000,36.358227,-3.723024,0.000000,119838.424246,102656.129575,81088.817843,-66253.373672,2204.577158,1156.194410,-428.252230,0.000000,82260.995683,3405147.414093,324.190266,
152.027000,36.358227,-3.723024,0.000000,119838.115167,102658.334155,81089.974035,-66253.801924,2204.583779,1156.189844,-428.251584,0.000000,82262.191281,3405148.607158,324.190266,
152.028000,36.358227,-3.723024,0.000000,119837.806088,102660.538742,81091.130222,-66254.230175,2204.590400,1156.185278,-428.250938,0.000000,82263.386875,3405149.800227,324.190266,
152.029000,36.358227,-3.723024,0.000000,119837.497009,102662.743336,81092.286405,-66254.658426,2204.597020,1156.180712,-428.250292,0.000000,82264.582466,3405150.993302,324.190266,
152.030000,36.358227,-3.723024,0.000000,119837.187930,102664.947936,81093.442584,-66255.086676,2204.603641,1156.176146,-428.249646,0.000000,82265.778053,3405152.186382,324.190266,
152.031000,36.356267,-3.723636,0.000000,119836.878851,102667.152543,81094.598758,-66255.514925,2204.610262,1156.171580,-428.249000,0.000000,82266.973636,3405153.379471,324.180490,
152.032000,36.356267,-3.723636,0.000000,119836.569772,102669.357157,81095.754927,-66255.943174,2204.616883,1156.167014,-428.248354,0.000000,82268.169215,3405154.572565,324.180490,
152.033000,36.356267,-3.723636,0.000000,119836.260693,102671.561777,81096.911092,-66256.371422,2204.623504,1156.162447,-428.247708,0.000000,82269.364791,3405155.765664,324.180490,
152.034000,36.356267,-3.723636,0.000000,119835.951614,102673.766404,81098.067252,-66256.799669,2204.630125,1156.157881,-428.247062,0.000000,82270.560363,3405156.958768,324.180490,
