123,206911.4,14778.8,37489.2,34.5422,0.0115,-0.0007,122602,90272148,90269491,2.073,3.162
124,203843.1,13945.3,35254.5,34.2393,0.0117,-0.0007,122600,88865406,88862749,1.982,2.99
125,200772.9,13111.7,33017.8,33.9246,0.0119,-0.0007,122599,87402229,87399571,1.891,2.818
126,197700.5,12278.3,30778.8,33.5975,0.012,-0.0007,122597,85879905,85877246,1.8,2.646
127,194625.8,11444.8,28537.5,33.2575,0.0122,-0.0007,122595,84294972,84292313,1.71,2.474
128,191549.3,10611.5,26294.4,32.9039,0.0124,-0.0007,122593,82644575,82641916,1.619,2.301
129,188470.8,9778.1,24049.3,32.5359,0.0126,-0.0007,122592,80924765,80922106,1.528,2.129
130,185390.3,8944.9,21802,32.153,0.0129,-0.0007,122590,79132024,79129364,1.437,1.956
131,182307.7,8111.6,19552.7,31.7541,0.0131,-0.0007,122589,77262003,77259343,1.347,1.783
132,179223.1,7278.5,17301.2,28.6652,0.015,-0.0008,122587,75739188,75736527,1.256,1.61
133,176136.1,6445.3,15047.3,27.8012,0.0154,-0.0009,122586,73793918,73791256,1.165,1.428
134,173046.6,5612.3,12790.9,27.0267,0.0159,-0.0009,122584,71751340,71748677,1.074,1.235
135,169954.6,4779.3,10531.9,26.3848,0.0162,-0.0009,122583,69597335,69594672,0.982,1.033
136,166859.8,3946.3,8270,25.9692,0.0164,-0.0009,122581,67297564,67294901,0.887,0.816
137,163762.4,3113.5,6005.5,26.1232,0.0163,-0.0009,122580,64754297,64751633,0.787,0.564
138,161623.5,2512,4468.1,27.2867,0.0155,-0.0009,122822,62649109,62646444,0.711,0.34
139,160332.6,2141.9,3547.3,28.3711,0.0149,-0.0008,122821,61246056,61243391,0.662,0.129
140,159049.8,1771.8,2634.6,28.1283,0.015,-0.0008,122821,60049019,60046353,0.61,-2.563
141,157777.3,1401.6,1732.3,27.8652,0.0151,-0.0009,122821,58681472,58678806,0.555,-5.705
142,156515.9,1031.3,841.3,27.5818,0.0153,-0.0009,122820,57125829,57123163,0.496,-8.808
142.9559,156460.8,1015,0,27.3807,0.0153,-0.0009,122820,56002870,56000204,0.493,-11.737
143,155265.6,660.9,0,27.2878,0.0154,-0.0009,122820,55421615,55418949,0.431,-11.737
144,154026,290.5,0,27.1885,0.0154,-0.0009,122820,54803273,54800607,0.356,-11.737
144.7841,153062.4,0,0,27.1102,0.0154,-0.0009,122820,54314504,54311838,0.286,-11.737
