time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,mass,altitude,delta_pos_x,delta_pos_y,delta_pos_z,delta_vel_x,delta_vel_y,delta_vel_z,phi_deg,psi_deg,time_to_go,sma,eccentricity,inclination_deg,target_sma,target_ecc,target_inc_deg
333.801,657923.6492,156935.0414,-106220.8472,4168.370746,-176.5913736,-297.493867,62857.30306,191915.6123,-769911.2508,111712.8414,47592.45285,-3508.681754,1562.539126,-7.468367019,5.879069155,2.450104527,134.7319255,3833699.681,0.7132813624,95.92650589,6740599.4,0.02402729,97.461979
334.801,662099.6642,156754.6785,-106518.6149,4183.67258,-184.1377113,-298.043413,62540.35806,192161.7161,-765735.2358,111532.4785,47294.68513,-3493.37992,1554.992789,-8.017912987,5.771974565,2.477869826,133.738131,3838707.572,0.7110846335,95.93183812,6740599.4,0.02402729,97.461979
335.801,666291.0208,156566.759,-106816.9377,4199.053916,-191.7048733,-298.6040345,62223.41306,192404.5445,-761543.8792,111344.559,46996.36233,-3477.998584,1547.425627,-8.578534494,5.664717691,2.505371344,132.7443585,3843773.221,0.7088675614,95.93707013,6740599.4,0.02402729,97.461979
336.801,670497.7988,156371.2618,-107115.8266,4214.515552,-199.2931399,-299.1757712,61906.46806,192644.1156,-757337.1012,111149.0618,46697.47336,-3462.536948,1539.83736,-9.1502712,5.557297855,2.532604321,131.7506084,3848897.612,0.7066298923,95.94220283,6740599.4,0.02402729,97.461979
337.801,674720.079,156168.1656,-107415.2929,4230.058295,-206.9027956,-299.758662,61589.52306,192880.4475,-753114.821,110945.9656,46398.00707,-3446.994205,1532.227704,-9.733161987,5.449714365,2.559563882,130.7568811,3854081.749,0.7043713679,95.94723717,6740599.4,0.02402729,97.461979
338.801,678957.9427,155957.4489,-107715.3477,4245.682966,-214.5341294,-300.3527449,61272.57806,193113.5587,-748876.9573,110735.2489,46097.9523,-3431.369534,1524.596371,-10.32724491,5.341966511,2.586245035,129.7631771,3859326.659,0.7020917254,95.95217411,6740599.4,0.02402729,97.461979
339.801,683211.4725,155739.09,-108016.0022,4261.3904,-222.1874344,-300.9580571,60955.63306,193343.4676,-744623.4275,110516.89,45797.29784,-3415.6621,1516.943066,-10.93255714,5.23405357,2.612642668,128.7694968,3864633.395,0.6997906975,95.95701459,6740599.4,0.02402729,97.461979
340.801,687480.7514,155513.0666,-108317.2676,4277.181444,-229.8630086,-301.5746349,60638.68806,193570.1929,-740354.1486,110290.8666,45496.03243,-3399.871056,1509.267491,-11.54913493,5.125974796,2.638751545,127.7758405,3870003.032,0.6974680122,95.96175962,6740599.4,0.02402729,97.461979
341.801,691765.8635,155279.3565,-108619.1552,4293.056958,-237.5611545,-302.2025135,60321.74306,193793.7533,-736069.0365,110057.1565,45194.1448,-3383.995542,1501.569345,-12.17701353,5.017729429,2.664566298,126.7822088,3875436.671,0.6951233929,95.96641017,6740599.4,0.02402729,97.461979
342.801,696066.8938,155037.9367,-108921.6764,4309.017817,-245.2821793,-302.8417272,60004.79806,194014.1678,-731768.0062,109815.7367,44891.62363,-3368.034683,1493.848321,-12.81622715,4.909316688,2.69008143,125.7886022,3880935.439,0.692756558,95.97096725,6740599.4,0.02402729,97.461979
343.801,700383.9279,154788.7844,-109224.8424,4325.064909,-253.0263954,-303.492309,59687.85306,194231.4554,-727450.9721,109566.5844,44588.45756,-3351.987591,1486.104105,-13.46680897,4.801929888,2.715015952,124.8059393,3886500.489,0.6903672207,95.97543189,6740599.4,0.02402729,97.461979
344.801,704717.0526,154531.8761,-109528.6648,4341.199137,-260.7941196,-304.1542908,59370.90806,194445.6355,-723117.8474,109309.6761,44284.63521,-3335.853363,1478.33638,-14.12879083,4.693181842,2.739918242,123.8123838,3892133.002,0.6879550896,95.97980512,6740599.4,0.02402729,97.461979
345.801,709066.3555,154267.1882,-109833.1548,4357.421418,-268.585674,-304.8277034,59053.96306,194656.7273,-718768.5445,109044.9882,43980.14517,-3319.631082,1470.544826,-14.80220341,4.58426397,2.764503637,122.8188548,3897834.186,0.6855198675,95.98408799,6740599.4,0.02402729,97.461979
346.801,713431.9251,153994.6967,-110138.324,4373.732686,-276.4013858,-305.5125761,58737.01806,194864.7506,-714402.9749,108772.4967,43674.97598,-3303.319814,1462.729114,-15.48707609,4.475175409,2.788766065,121.8253526,3903605.28,0.6830612524,95.98828159,6740599.4,0.02402729,97.461979
347.801,717813.8509,153714.3773,-110444.1838,4390.133887,-284.2415879,-306.2089368,58420.07306,195069.7249,-710021.0491,108492.1773,43369.11618,-3286.918613,1454.888912,-16.18343683,4.365915272,2.812699296,120.8318779,3909447.551,0.6805789364,95.99238699,6740599.4,0.02402729,97.461979
348.801,722212.2232,153426.2052,-110750.7457,4406.625985,-292.1066181,-306.9168122,58103.12806,195271.6701,-705622.6768,108204.0052,43062.55427,-3270.426515,1447.023882,-16.89131216,4.25648265,2.836296935,119.8384311,3915362.299,0.6780726063,95.9964053,6740599.4,0.02402729,97.461979
349.801,726627.1335,153130.1556,-111058.0213,4423.209959,-299.9968203,-307.636227,57786.18306,195470.6063,-701207.7665,107907.9556,42755.27871,-3253.842541,1439.13368,-17.61072704,4.146876608,2.859552425,118.8450128,3921350.854,0.675541943,96.00033764,6740599.4,0.02402729,97.461979
350.801,731058.6741,152826.2031,-111366.022,4439.886806,-307.9125437,-308.3672048,57469.23806,195666.5537,-696776.2259,107604.0031,42447.27796,-3237.165694,1431.217956,-18.3417048,4.037096185,2.88245903,117.8516234,3927414.579,0.6729866216,96.00418517,6740599.4,0.02402729,97.461979
351.801,735506.9384,152514.3219,-111674.7596,4456.657538,-315.8541436,-309.1097671,57152.29306,195859.5327,-692327.9616,107292.1219,42138.54044,-3220.394962,1423.276356,-19.08426705,3.927140392,2.90500984,116.8582636,3933554.872,0.6704063112,96.00794904,6740599.4,0.02402729,97.461979
352.801,739972.0208,152194.4861,-111984.2454,4473.523184,-323.8219811,-309.8639336,56835.34806,196049.5638,-687862.8792,106972.2861,41829.05456,-3203.529316,1415.308519,-19.83843358,3.817008215,2.927197757,115.8649339,3939773.166,0.6678006748,96.01163045,6740599.4,0.02402729,97.461979
353.801,744454.0167,151866.6691,-112294.4913,4490.484791,-331.8164235,-310.6297222,56518.40306,196236.6677,-683380.8833,106644.4691,41518.8087,-3186.567709,1407.314077,-20.60422224,3.706698608,2.949015488,114.8716348,3946070.927,0.665169369,96.0152306,6740599.4,0.02402729,97.461979
354.801,748953.0227,151530.8442,-112605.5088,4507.543425,-339.8378448,-311.407149,56201.45806,196420.8653,-678881.8773,106308.6442,41207.79124,-3169.509075,1399.292655,-21.38164895,3.597425625,2.970222021,113.8892818,3952449.663,0.662512044,96.01875071,6740599.4,0.02402729,97.461979
355.801,753469.1363,151186.9843,-112917.3095,4524.700168,-347.8866246,-312.1962274,55884.51306,196602.1777,-674365.7637,105964.7843,40895.99052,-3152.352332,1391.243875,-22.17072736,3.486759879,2.991280986,112.8960454,3958910.916,0.6598283434,96.02219205,6740599.4,0.02402729,97.461979
356.801,758002.4561,150835.0617,-113229.9051,4541.956122,-355.9631496,-312.9969689,55567.56806,196780.6262,-669832.4439,105612.8617,40583.39489,-3135.096378,1383.16735,-22.97146891,3.375913392,3.011946759,111.9028414,3965456.271,0.6571179041,96.0255559,6740599.4,0.02402729,97.461979
357.801,762553.082,150475.0486,-113543.3073,4559.312409,-364.0678129,-313.8093827,55250.62306,196956.2321,-665281.818,105252.8486,40269.99269,-3117.740091,1375.062687,-23.78388271,3.264884988,3.032211211,110.9096704,3972087.351,0.654380356,96.02884356,6740599.4,0.02402729,97.461979
358.801,767121.1148,150106.9166,-113857.5278,4576.770168,-372.201015,-314.6334753,54933.67806,197129.0172,-660713.7852,104884.7166,39955.77224,-3100.282332,1366.929485,-24.60797534,3.153673457,3.052065982,109.916533,3978805.824,0.6516153218,96.03205636,6740599.4,0.02402729,97.461979
359.801,771706.6565,149730.6369,-114172.5782,4594.330562,-380.3631632,-315.4692508,54616.73306,197299.0032,-656128.2435,104508.4369,39640.72185,-3082.721938,1358.767337,-25.44375076,3.042277547,3.071502475,108.9234299,3985613.399,0.648822417,96.03519565,6740599.4,0.02402729,97.461979
360.801,776309.8105,149346.1805,-114488.4702,4611.99477,-388.5546721,-316.3167102,54299.78806,197466.212,-651525.0895,104123.9805,39324.82984,-3065.05773,1350.575828,-26.29121018,2.930695972,3.090511843,107.9303617,3992511.833,0.6460012498,96.03826284,6740599.4,0.02402729,97.461979
361.801,780930.6811,148953.5176,-114805.2155,4629.763996,-396.7759638,-317.1758519,53982.84306,197630.666,-646904.2189,103731.3176,39008.08453,-3047.288504,1342.354536,-27.15035188,2.818927399,3.109084984,106.9373291,3999502.928,0.6431514205,96.04125933,6740599.4,0.02402729,97.461979
362.801,785569.3739,148552.6185,-115122.8258,4647.639462,-405.027468,-318.046671,53665.89806,197792.3875,-642265.5261,103330.4185,38690.47424,-3029.413038,1334.103032,-28.02117105,2.706970454,3.127212528,105.9443327,4006588.533,0.6402725217,96.04418657,6740599.4,0.02402729,97.461979
363.801,790225.9958,148143.4525,-115441.3127,4665.622415,-413.3096224,-318.9291597,53348.95306,197951.399,-637608.9042,102921.2525,38371.9873,-3011.430085,1325.820878,-28.90365967,2.594823719,3.144884826,104.9513733,4013770.55,0.6373641378,96.04704604,6740599.4,0.02402729,97.461979
364.801,794900.655,147725.9889,-115760.688,4683.714122,-421.6228726,-319.8233063,53032.00806,198107.7234,-632934.245,102503.7889,38052.61204,-2993.338378,1317.507627,-29.7978063,2.482485727,3.162091944,103.9584515,4021050.929,0.634425845,96.04983927,6740599.4,0.02402729,97.461979
365.801,799593.4607,147300.1962,-116080.9632,4701.915876,-429.967673,-320.729096,52715.06306,198261.3837,-628241.4393,102077.9962,37732.33681,-2975.136624,1309.162827,-30.70359599,2.371192614,3.1786424,102.9764786,4028431.676,0.6314572113,96.05256779,6740599.4,0.02402729,97.461979
366.801,804304.5238,146866.0428,-116402.15,4720.22899,-438.3444856,-321.6465099,52398.11806,198412.4029,-623530.3762,101643.8428,37411.14997,-2956.82351,1300.786014,-31.62100988,2.258469647,3.194893534,101.9836338,4035914.852,0.6284577955,96.05523319,6740599.4,0.02402729,97.461979
367.801,809033.9563,146423.4964,-116724.2601,4738.654805,-446.7537816,-322.5755252,52081.17306,198560.8046,-618800.9437,101201.2964,37089.03992,-2938.397695,1292.376718,-32.55002519,2.145550731,3.210647952,100.9908289,4043502.573,0.625427148,96.0578371,6740599.4,0.02402729,97.461979
368.801,813781.8715,145972.5243,-117047.3049,4757.194683,-455.196041,-323.516115,51764.22806,198706.6124,-614053.0285,100750.3243,36765.99506,-2919.857817,1283.934459,-33.49061497,2.032434184,3.225894447,99.99806453,4051197.017,0.6223648097,96.06038117,6740599.4,0.02402729,97.461979
369.801,818548.3841,145513.0932,-117371.2962,4775.850015,-463.6717532,-324.4682479,51447.28306,198849.8501,-609286.5159,100290.8932,36442.00384,-2901.202485,1275.458747,-34.44274785,1.919118265,3.240621461,99.00534155,4059000.42,0.6192703122,96.06286712,6740599.4,0.02402729,97.461979
370.801,823333.6105,145045.1695,-117696.2453,4794.622216,-472.1814169,-325.4318878,51130.33806,198990.5416,-604501.2895,99822.96946,36117.05473,-2882.430284,1266.949083,-35.40638784,1.80560117,3.254817069,98.01266076,4066915.085,0.6161431776,96.06529669,6740599.4,0.02402729,97.461979
371.801,828137.668,144568.7189,-118022.1638,4813.512728,-480.7255406,-326.4069941,50813.39306,199128.7114,-599697.232,99346.51888,35791.13624,-2863.539772,1258.404959,-36.38149405,1.691881028,3.268468965,97.02002295,4074943.378,0.612982918,96.06767166,6740599.4,0.02402729,97.461979
372.801,832960.6758,144083.7067,-118349.0631,4832.523021,-489.3046428,-327.3935205,50496.44806,199264.3838,-594874.2242,98861.50672,35464.23694,-2844.529479,1249.825857,-37.36802045,1.577955897,3.281564446,96.02742897,4083087.734,0.6097890352,96.06999387,6740599.4,0.02402729,97.461979
373.801,837802.7545,143590.0978,-118676.9546,4851.654592,-497.9192521,-328.3914156,50179.50306,199397.5837,-590032.1455,98367.89776,35136.34541,-2825.397908,1241.211248,-38.36591561,1.463823764,3.294090391,95.03487967,4091350.66,0.6065610207,96.07226521,6740599.4,0.02402729,97.461979
374.801,842664.026,143087.8562,-119005.8497,4870.908968,-506.5699079,-329.4006224,49862.55806,199528.3358,-585170.874,97865.6562,34807.45033,-2806.143532,1232.560592,-39.37512236,1.349482536,3.306033249,94.04237592,4099734.732,0.6032983554,96.07448762,6740599.4,0.02402729,97.461979
375.801,847544.6139,142576.9457,-119335.7596,4890.287705,-515.2571602,-330.4210776,49545.61306,199656.6655,-580290.2861,97354.74574,34477.54042,-2786.764795,1223.87334,-40.39557756,1.234930041,3.317379014,93.04991861,4108242.607,0.6000005089,96.07666307,6740599.4,0.02402729,97.461979
376.801,852444.6434,142057.3295,-119666.6955,4909.79239,-523.9815709,-331.4527118,49228.66806,199782.5981,-575390.2566,96835.1295,34146.60445,-2767.26011,1215.148929,-41.42721177,1.121426351,3.327998629,92.068414,4116877.018,0.5966669396,96.07879362,6740599.4,0.02402729,97.461979
377.801,857364.2412,141528.97,-119998.6687,4929.424639,-532.7437123,-332.4954488,48911.72306,199906.1593,-570470.6588,96306.77002,33814.63129,-2747.627861,1206.386788,-42.4699488,1.006446837,3.338113254,91.07605179,4125640.78,0.5932970945,96.08088135,6740599.4,0.02402729,97.461979
378.801,862303.5357,140991.8293,-120331.6901,4949.186102,-541.544169,-333.5492055,48594.77806,200027.3749,-565531.3643,95769.6293,33481.60988,-2727.866398,1197.586331,-43.52370548,0.891249029,3.347586027,90.08373881,4134536.793,0.5898904082,96.08292843,6740599.4,0.02402729,97.461979
379.801,867262.657,140445.8687,-120665.7708,4969.078461,-550.3835378,-334.6138912,48277.83306,200146.271,-560572.243,95223.66872,33147.52924,-2707.974039,1188.746962,-44.58839124,0.7758303827,3.356400928,89.09147604,4143568.045,0.5864463033,96.08493707,6740599.4,0.02402729,97.461979
380.801,872241.7368,139891.0491,-121000.9215,4989.103432,-559.262428,-335.6894077,47960.88806,200262.8741,-555593.1632,94668.84905,32812.37849,-2687.949068,1179.868072,-45.66390773,0.6601882483,3.364541375,88.09926446,4152737.615,0.5829641898,96.08690955,6740599.4,0.02402729,97.461979
381.801,877240.9087,139327.3305,-121337.1532,5009.262764,-568.1814621,-336.7756483,47643.94306,200377.2108,-550593.9913,94105.13048,32476.14685,-2667.789736,1170.949038,-46.75014835,0.5443198637,3.371990193,87.1071051,4162048.678,0.5794434644,96.08884824,6740599.4,0.02402729,97.461979
382.801,882260.3077,138754.6725,-121674.4763,5029.558244,-577.1412754,-337.8724979,47326.99806,200489.308,-545574.5923,93532.47254,32138.82366,-2647.494256,1161.989225,-47.84699787,0.4282223489,3.37872959,86.11499901,4171504.508,0.5758835108,96.09075554,6740599.4,0.02402729,97.461979
383.801,887300.0711,138173.0341,-122012.9016,5049.991694,-586.1425175,-338.9798319,47010.05306,200599.1927,-540534.8289,92950.83412,31800.39836,-2627.060806,1152.987983,-48.95433189,0.3118926987,3.384741125,85.12294725,4181108.479,0.5722836987,96.09263396,6740599.4,0.02402729,97.461979
384.801,892360.3377,137582.3735,-122352.4395,5070.564971,-595.1858517,-340.0975164,46693.10806,200706.8924,-535474.5623,92360.17347,31460.86054,-2606.487529,1143.944648,-50.07201642,0.1953277759,3.390005678,84.13095093,4190864.076,0.5686433836,96.09448606,6740599.4,0.02402729,97.461979
385.801,897441.2483,136982.6482,-122693.1001,5091.279975,-604.2719561,-341.2254073,46376.16306,200812.4348,-530393.6517,91760.44816,31120.19992,-2585.772525,1134.858544,-51.19990725,0.07852430332,3.394503416,83.13901116,4200774.891,0.5649619066,96.0963145,6740599.4,0.02402729,97.461979
386.801,902542.9456,136373.8151,-123034.8936,5112.138643,-613.4015239,-342.3633495,46059.21806,200915.8477,-525291.9544,91151.61507,30778.40638,-2564.913857,1125.728976,-52.3378495,-0.03852114425,3.398213758,82.14712911,4210844.634,0.5612385937,96.09812201,6740599.4,0.02402729,97.461979
387.801,907665.5741,135755.8304,-123377.8301,5133.142951,-622.5752641,-343.511177,45742.27306,201017.1593,-520169.3259,90533.63039,30435.46993,-2543.909549,1116.555236,-53.48567696,-0.1545218891,3.401087925,81.16620477,4221077.133,0.5574727555,96.0999114,6740599.4,0.02402729,97.461979
388.801,912809.2807,135128.6496,-123721.9192,5154.294919,-631.793901,-344.6687114,45425.32806,201116.3982,-515025.6193,89906.44958,30091.38079,-2522.757581,1107.336599,-54.64321143,-0.2720594388,3.403167801,80.17444102,4231476.345,0.5536636867,96.10168561,6740599.4,0.02402729,97.461979
389.801,917974.2139,134492.2274,-124067.1707,5175.59661,-641.0581759,-345.8357622,45108.38306,201213.5929,-509860.6861,89270.02737,29746.12933,-2501.45589,1098.072324,-55.81026216,-0.3898501749,3.404393916,79.1827386,4242046.354,0.5498106656,96.10344763,6740599.4,0.02402729,97.461979
390.801,923160.5245,133846.5178,-124413.5938,5197.050129,-650.368847,-347.012125,44791.43806,201308.7727,-504674.3755,88624.31776,29399.70616,-2480.002371,1088.761653,-56.98662503,-0.5078982078,3.404742306,78.19109876,4252791.381,0.5459129536,96.10520059,6740599.4,0.02402729,97.461979
391.801,928368.3655,133191.474,-124761.1979,5218.657627,-659.7266905,-348.1975819,44474.49306,201401.9666,-499466.5345,87969.27395,29052.10205,-2458.394873,1079.40381,-58.17208188,-0.6262078465,3.404188045,77.19952283,4263715.788,0.5419697948,96.10694768,6740599.4,0.02402729,97.461979
392.801,933597.8918,132527.0484,-125109.992,5240.421303,-669.1325005,-349.3918997,44157.54806,201493.2044,-494237.0082,87304.84839,28703.30804,-2436.631197,1069.997999,-59.36639967,-0.7447836117,3.402705193,76.20801212,4274824.085,0.5379804154,96.10869225,6740599.4,0.02402729,97.461979
393.801,938849.2609,131853.1927,-125459.9846,5262.343403,-678.5870903,-350.5948296,43840.60306,201582.5159,-488985.6391,86630.99269,28353.31538,-2414.709097,1060.54341,-60.56932964,-0.8636302488,3.400266745,75.21656802,4286120.938,0.533944023,96.11043773,6740599.4,0.02402729,97.461979
394.801,944122.6322,131169.8577,-125811.1844,5284.42622,-688.0912926,-351.8061064,43523.65806,201669.9312,-483712.2678,85947.65767,28002.1156,-2392.62628,1051.039207,-61.78060639,-0.9827527428,3.396844567,74.22519193,4297611.17,0.5298598062,96.11218769,6740599.4,0.02402729,97.461979
395.801,949418.1677,130476.9933,-126163.5995,5306.672101,-697.6459602,-353.025447,43206.71306,201755.4807,-478416.7323,85254.79329,27649.70048,-2370.380399,1041.48454,-62.99994696,-1.102156334,3.392409339,73.23388531,4309299.775,0.5257269342,96.11394583,6740599.4,0.02402729,97.461979
396.801,954736.0316,129774.5486,-126517.2379,5329.083444,-707.2519671,-354.2525498,42889.76806,201839.1953,-473098.8684,84552.34864,27296.06212,-2347.969056,1031.878533,-64.22704977,-1.221846534,3.386930485,72.24264963,4321191.919,0.5215445557,96.11571595,6740599.4,0.02402729,97.461979
397.801,960076.3905,129062.4719,-126872.1071,5351.662701,-716.9102087,-355.4870935,42572.82306,201921.1059,-467758.5095,83840.27194,26941.1929,-2325.389799,1022.220291,-65.46159353,-1.341829144,3.380376102,71.25148642,4333292.954,0.5173117986,96.11750204,6740599.4,0.02402729,97.461979
398.801,965439.4138,128340.7105,-127228.2144,5374.412377,-726.6216035,-356.7287361,42255.87806,202001.2438,-462395.4862,83118.5105,26585.08556,-2302.640123,1012.508897,-66.70323608,-1.460786862,3.372803242,70.27128795,4345608.422,0.5130277693,96.1193082,6740599.4,0.02402729,97.461979
399.801,970825.273,127609.2107,-127585.5668,5397.335037,-736.3870922,-357.9771132,41938.93306,202079.6408,-457009.627,82387.0107,26227.73318,-2279.717463,1002.743408,-67.95161318,-1.581369574,3.364009153,69.28027361,4358144.063,0.5086915519,96.1211387,6740599.4,0.02402729,97.461979
400.801,976234.1424,126867.918,-127944.1708,5420.433304,-746.2076402,-359.2318372,41621.98806,202156.3288,-451600.7576,81645.71797,25869.12922,-2256.619196,992.9228598,-69.20633719,-1.702263973,3.354035474,68.28933658,4370905.829,0.5043022076,96.12299798,6740599.4,0.02402729,97.461979
401.801,981666.199,126116.7767,-128304.0325,5443.709859,-756.0842378,-360.4924956,41305.04306,202231.3399,-446168.701,80894.57674,25509.26753,-2233.342641,983.0462622,-70.46699559,-1.82347723,3.342844186,67.29847856,4383899.889,0.4998587739,96.12489064,6740599.4,0.02402729,97.461979
402.801,987121.6224,125355.7305,-128665.1576,5467.167449,-766.0179014,-361.7586495,40988.09806,202304.7069,-440713.2776,80133.53047,25148.1424,-2209.885051,973.1125986,-71.73314954,-1.945016923,3.330395499,66.30770132,4397132.64,0.4953602639,96.12682147,6740599.4,0.02402729,97.461979
403.801,992600.5952,124584.7216,-129027.5514,5490.808882,-776.0096742,-363.0298322,40671.15306,202376.4624,-435234.3048,79362.52157,24785.74856,-2186.243618,963.1208258,-73.00433223,-2.066891064,3.316647744,65.31700665,4410610.721,0.4908056654,96.12879544,6740599.4,0.02402729,97.461979
404.801,998103.3025,123803.6914,-129391.2188,5514.637034,-786.0606277,-364.3055471,40354.20806,202446.6398,-429731.5975,78581.49139,24422.08122,-2162.415466,953.0698723,-74.28004715,-2.189108135,3.30155725,64.32639644,4424341.019,0.4861939399,96.13081773,6740599.4,0.02402729,97.461979
405.801,1003629.932,123012.5802,-129756.1639,5538.654848,-796.1718621,-365.5852663,40037.26306,202515.2725,-424204.9675,77790.38022,24057.13613,-2138.397652,942.9586379,-75.55976626,-2.311677118,3.285078221,63.3358726,4438330.687,0.4815240223,96.13289373,6740599.4,0.02402729,97.461979
406.801,1009180.676,122211.3272,-130122.3905,5562.865337,-806.3445083,-366.868428,39720.31806,202582.3943,-418654.2236,76989.1272,23690.90954,-2114.187163,932.7859917,-76.842928,-2.434607533,3.267162594,62.34543712,4452587.152,0.4767948193,96.13502905,6740599.4,0.02402729,97.461979
407.801,1014755.728,121399.8703,-130489.9017,5587.271589,-816.5797285,-368.1544351,39403.37306,202648.0394,-413079.1716,76177.67035,23323.39832,-2089.780911,922.5507715,-78.12893512,-2.557909485,3.247759892,61.35509204,4467118.131,0.472005209,96.13722956,6740599.4,0.02402729,97.461979
408.801,1020355.286,120578.1465,-130858.7001,5611.876763,-826.8787177,-369.4426525,39086.42806,202712.2422,-407479.6141,75355.94649,22954.59993,-2065.175737,912.2517823,-79.41715248,-2.681593703,3.22681706,60.36483948,4481931.645,0.4671540395,96.13950134,6740599.4,0.02402729,97.461979
409.801,1025979.549,119746.0912,-131228.7875,5636.684098,-837.2427057,-370.7324044,38769.48306,202775.0375,-401855.3507,74523.89124,22584.5125,-2040.368402,901.8877943,-80.70690437,-2.804305918,3.204534852,59.38556195,4497036.032,0.4622401283,96.14185077,6740599.4,0.02402729,97.461979
410.801,1031628.723,118903.639,-131600.1651,5661.696911,-847.6729569,-372.0229723,38452.53806,202836.4603,-396206.1775,73681.43899,22213.13485,-2015.355589,891.4575431,-81.99747229,-2.928785088,3.180359909,58.39549996,4512439.968,0.4572622608,96.1442845,6740599.4,0.02402729,97.461979
411.801,1037303.013,118050.7228,-131972.8335,5686.918602,-858.1707731,-373.3135918,38135.59306,202896.546,-390531.8873,72828.52281,21840.46654,-1990.133898,880.9597269,-83.28809175,-3.053682844,3.154469076,57.40553723,4528152.477,0.4522191897,96.14680946,6740599.4,0.02402729,97.461979
412.801,1043002.631,117187.2745,-132346.7921,5712.352655,-868.7374952,-374.6034493,37818.64806,202955.3305,-384832.2695,71965.07447,21466.50792,-1964.699845,870.3930048,-84.57794931,-3.179012958,3.126797113,56.41567617,4544182.956,0.4471096334,96.14943293,6740599.4,0.02402729,97.461979
413.801,1048727.79,116313.2244,-132722.0398,5738.002643,-879.3745045,-375.8916793,37501.70306,203012.8496,-379107.11,71091.02439,21091.26019,-1939.049857,859.7559955,-85.86617928,-3.304790127,3.09727516,55.42591927,4560541.192,0.4419322749,96.15216249,6740599.4,0.02402729,97.461979
414.801,1054478.709,115428.5016,-133098.5746,5763.872226,-890.0832247,-377.1773602,37184.75806,203069.1398,-373356.191,70206.30156,20714.72541,-1913.180274,849.0472753,-87.15186015,-3.431030052,3.065830471,54.43626911,4577237.378,0.4366857607,96.1550061,6740599.4,0.02402729,97.461979
415.801,1060255.609,114533.0335,-133476.3934,5789.96516,-900.8651236,-378.4595107,36867.81306,203124.2376,-367579.2911,69310.83355,20336.90664,-1887.08734,838.2653764,-88.43401073,-3.55774953,3.032386117,53.44672838,4594282.143,0.4313686994,96.15797208,6740599.4,0.02402729,97.461979
416.801,1066058.715,113626.7464,-133855.4921,5816.285297,-911.7217158,-379.737086,36550.86806,203178.1801,-361776.1849,68404.54642,19957.80792,-1860.767203,827.4087842,-89.711586,-3.684966546,2.996860667,52.45729985,4611686.568,0.4259796605,96.16106917,6740599.4,0.02402729,97.461979
417.801,1071888.257,112709.5647,-134235.8656,5842.836588,-922.654564,-381.0089725,36233.92306,203231.0045,-355946.6434,67487.3647,19577.43436,-1834.215912,816.475936,-90.98347255,-3.812700382,2.959167834,51.46798641,4629462.214,0.4205171727,96.16430652,6740599.4,0.02402729,97.461979
418.801,1077744.467,111781.4113,-134617.5077,5869.623086,-933.6652823,-382.2739837,35916.97806,203282.7483,-350090.4334,66559.21133,19195.79226,-1807.429414,805.4652177,-92.24848373,-3.940971737,2.919216089,50.47879104,4647621.147,0.4149797225,96.16769375,6740599.4,0.02402729,97.461979
419.801,1083627.583,110842.2076,-135000.4109,5896.648951,-944.755538,-383.5308543,35600.03306,203333.4494,-344207.3175,65620.00762,18812.88911,-1780.403549,794.374962,-93.5053543,-4.069802858,2.876908235,49.48971687,4666175.97,0.409365753,96.17124096,6740599.4,0.02402729,97.461979
420.801,1089537.846,109891.8732,-135384.5663,5923.918453,-955.9270555,-384.7782344,35283.08806,203383.1459,-338297.0542,64669.67317,18428.73372,-1753.134047,783.2034445,-94.75273439,-4.197792286,2.832646639,48.51163403,4685139.845,0.4036736618,96.17495876,6740599.4,0.02402729,97.461979
421.801,1095475.502,108930.3258,-135769.9637,5951.435974,-967.1816169,-386.014684,34966.14306,203431.8762,-332359.3979,63708.12583,18043.33628,-1725.616526,771.9488831,-95.98918398,-4.327809789,2.785338759,47.52281069,4704526.534,0.3979017996,96.17885835,6740599.4,0.02402729,97.461979
422.801,1101440.802,107957.4816,-136156.5915,5979.206014,-978.5210671,-387.2386653,34649.19806,203479.679,-326394.0981,62735.28164,17656.7085,-1697.846486,760.6094329,-97.21316527,-4.458464343,2.735345545,46.53411863,4724350.426,0.3920484688,96.18295149,6740599.4,0.02402729,97.461979
423.801,1107434,106973.2548,-136544.4363,6007.233194,-989.9473167,-388.4485355,34332.25306,203526.5931,-320400.9001,61751.05476,17268.86366,-1669.819306,749.1831833,-98.42303548,-4.589786028,2.682541992,45.54556154,4744626.577,0.3861119207,96.18725058,6740599.4,0.02402729,97.461979
424.801,1113455.356,105977.5574,-136933.4833,6035.522258,-1001.462349,-389.6425387,34015.30806,203572.6577,-314379.5444,60755.35741,16879.81672,-1641.530242,737.6681515,-99.61703871,-4.72181358,2.62679469,44.55714313,4765370.75,0.3800903548,96.19176873,6740599.4,0.02402729,97.461979
425.801,1119505.133,104970.2998,-137323.7155,6064.078081,-1013.068213,-390.8187968,33698.36306,203617.9122,-308329.7667,59748.09979,16489.58449,-1612.974419,726.0622869,-100.7932968,-4.854569723,2.567960367,43.56886766,4786599.453,0.3739819161,96.19651977,6740599.4,0.02402729,97.461979
